job_id,title,required_skills,min_experience,level,salary_range,location
10641,Network Engineer,"Thành thạo React, Vue.js hoặc Angular,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với Agile/Scrum methodology,Có khả năng review code và mentor junior developers,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Hiểu biết về Security best practices,Có khả năng học hỏi công nghệ mới nhanh chóng,Hiểu biết về CI/CD pipelines và DevOps practices,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",2,Trưởng nhóm,18000000,Phú Yên
10379,QC Engineer,"Kỹ năng phân tích và thiết kế hệ thống tốt,Hiểu biết về accessibility standards (WCAG),Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về CI/CD pipelines và DevOps practices,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về data structures và algorithms",1,Trưởng nhóm,12000000,Phú Yên
10362,NOC Engineer,"Có passion cho coding và công nghệ mới,Có khả năng review code và mentor junior developers,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Docker và container orchestration,Kỹ năng debugging và problem-solving tốt,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",5,Quản lý,19000000,Phú Yên
10140,Financial Analyst,"Kinh nghiệm với automated testing và TDD,Kinh nghiệm với serverless architecture,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm optimize SEO cho web applications,Kỹ năng communication và presentation tốt,Có certificate chuyên môn là một lợi thế",3,Chuyên viên,22000000,Phú Yên
10178,Category Manager,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Có passion cho coding và công nghệ mới,Kỹ năng time management và priority setting tốt,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm làm việc trong dự án quốc tế,Có khả năng học hỏi công nghệ mới nhanh chóng,Thành thạo HTML5, CSS3 và responsive design,Có khả năng review code và mentor junior developers,Kinh nghiệm với state management (Redux, MobX)",0,Quản lý,31000000,Phú Yên
10087,Cybersecurity Analyst,"Kinh nghiệm với state management (Redux, MobX),Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với serverless architecture,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kỹ năng time management và priority setting tốt,Hiểu biết về microservices architecture,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript",2,Giám sát,26000000,Phú Yên
10364,5G Engineer,"Có passion cho coding và công nghệ mới,Hiểu biết về microservices architecture,Kỹ năng phân tích và thiết kế hệ thống tốt,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về CI/CD pipelines và DevOps practices,Khả năng làm việc độc lập và teamwork hiệu quả,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với Spring Boot hoặc Django framework",0,Phó giám đốc,24000000,Phú Yên
10373,Python Developer,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với Spring Boot hoặc Django framework,Hiểu biết về Security best practices,Hiểu biết về CI/CD pipelines và DevOps practices,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm làm việc trong dự án quốc tế,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Hiểu biết về accessibility standards (WCAG),Thành thạo TypeScript cho frontend development",0,Phó giám đốc,38000000,Phú Yên
10455,Blockchain Engineer,"Kinh nghiệm với monitoring tools (Prometheus, Grafana),Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kỹ năng phân tích và thiết kế hệ thống tốt,Hiểu biết về microservices architecture,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm với Docker và container orchestration",2,Giám sát,19000000,Phú Yên
10710,Chuyên viên Ngân quỹ,"Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm làm việc trong dự án quốc tế,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về microservices architecture,Kinh nghiệm với state management (Redux, MobX)",1,Giám sát,27000000,Phú Yên
10780,Key Account Manager,"Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kỹ năng communication và presentation tốt,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về microservices architecture,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với serverless architecture",3,Chuyên viên,20000000,Phú Yên
10831,Network Administrator,"Kinh nghiệm với Spring Boot hoặc Django framework,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với serverless architecture,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kỹ năng time management và priority setting tốt,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit)",5,Giám sát,18000000,Phú Yên
10017,Operations Specialist,"Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với serverless architecture,Hiểu biết về microservices architecture,Có certificate chuyên môn là một lợi thế,Kỹ năng debugging và problem-solving tốt",1,Giám sát,19000000,Khánh Hòa
10030,Key Account Manager,"Thành thạo TypeScript cho frontend development,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với Agile/Scrum methodology,Có passion cho coding và công nghệ mới,Có portfolio hoặc Github projects để tham khảo,Khả năng làm việc độc lập và teamwork hiệu quả,Kỹ năng communication và presentation tốt,Kinh nghiệm với serverless architecture,Hiểu biết sâu về OOP và Design Patterns",0,Quản lý,15000000,Khánh Hòa
10135,Quantitative Analyst,"Kinh nghiệm optimize performance cho web và mobile,Hiểu biết sâu về OOP và Design Patterns,Thành thạo TypeScript cho frontend development,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm optimize SEO cho web applications,Có certificate chuyên môn là một lợi thế",5,Chuyên viên,30000000,Khánh Hòa
10117,Chuyên viên Quan hệ Khách hàng,"Kinh nghiệm với Agile/Scrum methodology,Hiểu biết về data structures và algorithms,Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kỹ năng time management và priority setting tốt,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về accessibility standards (WCAG),Có kinh nghiệm làm việc với SQL và NoSQL databases",5,Phó giám đốc,40000000,Khánh Hòa
10797,Chuyên viên Phân tích Dữ liệu,"Khả năng làm việc độc lập và teamwork hiệu quả,Có khả năng review code và mentor junior developers,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về microservices architecture,Kinh nghiệm với Agile/Scrum methodology,Có portfolio hoặc Github projects để tham khảo,Có passion cho coding và công nghệ mới,Kỹ năng debugging và problem-solving tốt",0,Giám sát,25000000,Khánh Hòa
10721,Chuyên viên Ngân quỹ,"Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm optimize SEO cho web applications,Có kinh nghiệm làm việc với SQL và NoSQL databases,Hiểu biết sâu về OOP và Design Patterns,Hiểu biết về microservices architecture,Kinh nghiệm với state management (Redux, MobX),Thành thạo React, Vue.js hoặc Angular,Khả năng làm việc độc lập và teamwork hiệu quả,Hiểu biết về accessibility standards (WCAG)",3,Quản lý,14000000,Khánh Hòa
10755,Financial Analyst,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Có certificate chuyên môn là một lợi thế,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm sử dụng Git và quy trình Git Flow,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Hiểu biết về data structures và algorithms,Có khả năng review code và mentor junior developers",3,Trưởng nhóm,26000000,Khánh Hòa
10089,Game Developer,"Có portfolio hoặc Github projects để tham khảo,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kỹ năng debugging và problem-solving tốt,Hiểu biết về data structures và algorithms,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Có kinh nghiệm làm việc với SQL và NoSQL databases,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",0,Chuyên viên,17000000,Khánh Hòa
10395,Penetration Tester,"Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng time management và priority setting tốt,Hiểu biết về microservices architecture,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm với Docker và container orchestration,Có certificate chuyên môn là một lợi thế",3,Phó giám đốc,31000000,Ninh Thuận
10418,Trưởng phòng Tín dụng,"Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về accessibility standards (WCAG),Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm làm việc trong môi trường startup là lợi thế,Hiểu biết về microservices architecture,Có portfolio hoặc Github projects để tham khảo,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm với automated testing và TDD",0,Trưởng nhóm,21000000,Ninh Thuận
10792,Trưởng phòng Rủi ro,"Kinh nghiệm optimize performance cho web và mobile,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Có kinh nghiệm làm việc với SQL và NoSQL databases,Có passion cho coding và công nghệ mới,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với state management (Redux, MobX)",0,Giám sát,10000000,Ninh Thuận
10750,KYC/AML Specialist,"Có passion cho coding và công nghệ mới,Khả năng làm việc độc lập và teamwork hiệu quả,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với state management (Redux, MobX)",0,Trưởng nhóm,13000000,Ninh Thuận
10747,Financial Analyst,"Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Có passion cho coding và công nghệ mới,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm làm việc trong môi trường startup là lợi thế",2,Quản lý,13000000,Ninh Thuận
10416,Chuyên viên Phân tích Dữ liệu,"Kinh nghiệm optimize SEO cho web applications,Thành thạo TypeScript cho frontend development,Thành thạo HTML5, CSS3 và responsive design,Thành thạo React, Vue.js hoặc Angular,Hiểu biết sâu về OOP và Design Patterns,Hiểu biết về microservices architecture",3,Chuyên viên,7000000,Ninh Thuận
10421,Chuyên viên Dịch vụ Khách hàng,"Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết về data structures và algorithms,Kinh nghiệm với Spring Boot hoặc Django framework,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với serverless architecture",3,Chuyên viên,13000000,Ninh Thuận
10156,Digital Marketing Manager,"Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kỹ năng communication và presentation tốt,Hiểu biết về data structures và algorithms,Thành thạo TypeScript cho frontend development,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Hiểu biết về CI/CD pipelines và DevOps practices",1,Trưởng nhóm,16000000,Ninh Thuận
